,Price_Lag_10_Silver,log_close/mean_10_Silver,log_return_10_Silver,Price_Lag_20_Silver,log_close/mean_20_Silver,log_return_20_Silver,Price_Lag_50_Silver,log_close/mean_50_Silver,log_return_50_Silver,mean_close/mean_10_Silver,mean_log_returns_10_Silver,log_close/mean_10-mean_close/mean_10_Silver,log_return_10-mean_log_returns_10_Silver,mean_close/mean_20_Silver,mean_log_returns_20_Silver,log_close/mean_20-mean_close/mean_20_Silver,log_return_20-mean_log_returns_20_Silver,mean_close/mean_50_Silver,mean_log_returns_50_Silver,log_close/mean_50-mean_close/mean_50_Silver,log_return_50-mean_log_returns_50_Silver,Date,Year,Month,Week_Number,Price_Silver,Price_Lag_10_Gold,log_close/mean_10_Gold,log_return_10_Gold,Price_Lag_20_Gold,log_close/mean_20_Gold,log_return_20_Gold,Price_Lag_50_Gold,log_close/mean_50_Gold,log_return_50_Gold,mean_close/mean_10_Gold,mean_log_returns_10_Gold,log_close/mean_10-mean_close/mean_10_Gold,log_return_10-mean_log_returns_10_Gold,mean_close/mean_20_Gold,mean_log_returns_20_Gold,log_close/mean_20-mean_close/mean_20_Gold,log_return_20-mean_log_returns_20_Gold,mean_close/mean_50_Gold,mean_log_returns_50_Gold,log_close/mean_50-mean_close/mean_50_Gold,log_return_50-mean_log_returns_50_Gold,Price_Gold,Price_Lag_10_Copper,log_close/mean_10_Copper,log_return_10_Copper,Price_Lag_20_Copper,log_close/mean_20_Copper,log_return_20_Copper,Price_Lag_50_Copper,log_close/mean_50_Copper,log_return_50_Copper,mean_close/mean_10_Copper,mean_log_returns_10_Copper,log_close/mean_10-mean_close/mean_10_Copper,log_return_10-mean_log_returns_10_Copper,mean_close/mean_20_Copper,mean_log_returns_20_Copper,log_close/mean_20-mean_close/mean_20_Copper,log_return_20-mean_log_returns_20_Copper,mean_close/mean_50_Copper,mean_log_returns_50_Copper,log_close/mean_50-mean_close/mean_50_Copper,log_return_50-mean_log_returns_50_Copper,Price_Copper,Price_Lag_10_Palladium,log_close/mean_10_Palladium,log_return_10_Palladium,Price_Lag_20_Palladium,log_close/mean_20_Palladium,log_return_20_Palladium,Price_Lag_50_Palladium,log_close/mean_50_Palladium,log_return_50_Palladium,mean_close/mean_10_Palladium,mean_log_returns_10_Palladium,log_close/mean_10-mean_close/mean_10_Palladium,log_return_10-mean_log_returns_10_Palladium,mean_close/mean_20_Palladium,mean_log_returns_20_Palladium,log_close/mean_20-mean_close/mean_20_Palladium,log_return_20-mean_log_returns_20_Palladium,mean_close/mean_50_Palladium,mean_log_returns_50_Palladium,log_close/mean_50-mean_close/mean_50_Palladium,log_return_50-mean_log_returns_50_Palladium,Price_Palladium,Price_Lag_10_Platinum,log_close/mean_10_Platinum,log_return_10_Platinum,Price_Lag_20_Platinum,log_close/mean_20_Platinum,log_return_20_Platinum,Price_Lag_50_Platinum,log_close/mean_50_Platinum,log_return_50_Platinum,mean_close/mean_10_Platinum,mean_log_returns_10_Platinum,log_close/mean_10-mean_close/mean_10_Platinum,log_return_10-mean_log_returns_10_Platinum,mean_close/mean_20_Platinum,mean_log_returns_20_Platinum,log_close/mean_20-mean_close/mean_20_Platinum,log_return_20-mean_log_returns_20_Platinum,mean_close/mean_50_Platinum,mean_log_returns_50_Platinum,log_close/mean_50-mean_close/mean_50_Platinum,log_return_50-mean_log_returns_50_Platinum,Price_Platinum
251,19.78,-0.003984772365531475,0.00030329070646489624,21.358,-0.02266152365578368,-0.07645175984832256,19.503,-0.03883575153775443,0.014406317010589424,-0.003984772365531475,0.00030329070646489624,0.0,0.0,-0.02266152365578368,-0.07645175984832256,0.0,0.0,-0.03883575153775443,0.014406317010589424,0.0,0.0,2014-04-09,2014,4,15,20.108,1303.4,0.008767938034769307,0.0019162233280814343,1370.5,-0.009302640823760481,-0.0482831785164789,1250.8,-0.004622121795379954,0.04310911164267544,0.008767938034769307,0.0019162233280814343,0.0,0.0,-0.009302640823760481,-0.0482831785164789,0.0,0.0,-0.004622121795379954,0.04310911164267544,0.0,0.0,1320.5,2.9655,0.0005114287946892068,0.022011894233004148,2.962,0.012798023445135993,0.023192830684041148,3.253,-0.027807037808915743,-0.07052010096156615,0.0005114287946892068,0.022011894233004148,0.0,0.0,0.012798023445135993,0.023192830684041148,0.0,0.0,-0.027807037808915743,-0.07052010096156615,0.0,0.0,3.0415,781.15,0.004822805224566971,0.0017906252785992297,776.7,0.004713666808056893,0.007503642710909699,715.8,0.037718653515214126,0.08915701980458607,0.004822805224566971,0.0017906252785992297,0.0,0.0,0.004713666808056893,0.007503642710909699,0.0,0.0,0.037718653515214126,0.08915701980458607,0.0,0.0,792.3,1415.2,0.009690824393523973,0.0200769221315979,1476.1,0.003604382580525219,-0.022055688565777533,1411.3,0.008991755873819087,0.022836520557212216,0.009690824393523973,0.0200769221315979,0.0,0.0,0.003604382580525219,-0.022055688565777533,0.0,0.0,0.008991755873819087,0.022836520557212216,0.0,0.0,1454.8
252,19.708,0.010146789378048207,0.020093101148612274,21.198,-0.0038220084745753846,-0.052789091774734384,19.552,-0.023233082245584444,0.02804016284114398,0.010146789378048207,0.020093101148612274,0.0,0.0,-0.0038220084745753846,-0.052789091774734384,0.0,0.0,-0.023233082245584444,0.02804016284114398,0.0,0.0,2014-04-10,2014,4,15,19.962,1294.7,0.017894868521075136,0.019731444672585394,1372.4,0.00378602961336404,-0.03855057924710786,1262.2,0.005607514040515005,0.045154222587047724,0.017894868521075136,0.019731444672585394,0.0,0.0,0.00378602961336404,-0.03855057924710786,0.0,0.0,0.005607514040515005,0.045154222587047724,0.0,0.0,1319.0,2.993,0.002205290296840145,0.016074585908061153,2.923,0.014113596440596315,0.03974032864951412,3.2405,-0.023236076680848188,-0.06337682410701057,0.002205290296840145,0.016074585908061153,0.0,0.0,0.014113596440596315,0.03974032864951412,0.0,0.0,-0.023236076680848188,-0.06337682410701057,0.0,0.0,3.0405,761.0,0.013194068985859302,0.04030675010951035,778.3,0.01619762235066076,0.017828054005853633,715.1,0.048054160947680495,0.1025177149168458,0.013194068985859302,0.04030675010951035,0.0,0.0,0.01619762235066076,0.017828054005853633,0.0,0.0,0.048054160947680495,0.1025177149168458,0.0,0.0,806.8,1403.8,0.013651321476507492,0.03568558881651291,1479.15,0.011971636131309565,-0.016599164333613952,1416.1,0.01597166028506891,0.026961819883821007,0.013651321476507492,0.03568558881651291,0.0,0.0,0.011971636131309565,-0.016599164333613952,0.0,0.0,0.01597166028506891,0.026961819883821007,0.0,0.0,1458.95
253,19.826,0.002176497702274182,0.006836258653688941,21.413,-0.007508560034857839,-0.0701677479596851,19.144,-0.03131496785794582,0.04184111565832264,0.002176497702274182,0.006836258653688941,0.0,0.0,-0.007508560034857839,-0.0701677479596851,0.0,0.0,-0.03131496785794582,0.04184111565832264,0.0,0.0,2014-04-11,2014,4,15,20.026,1294.3,0.01485582303891205,0.018903865268922224,1379.0,0.00493253923294139,-0.04448472507598727,1242.5,0.0033064458675956605,0.05974839474653079,0.01485582303891205,0.018903865268922224,0.0,0.0,0.00493253923294139,-0.04448472507598727,0.0,0.0,0.0033064458675956605,0.05974839474653079,0.0,0.0,1327.5,3.0395,0.0018435005385533324,0.0003289473713874257,2.9505,0.012285319248208424,0.030047328062941116,3.229,-0.02235313153360408,-0.06015051619811081,0.0018435005385533324,0.0003289473713874257,0.0,0.0,0.012285319248208424,0.030047328062941116,0.0,0.0,-0.02235313153360408,-0.06015051619811081,0.0,0.0,3.0465,773.7,0.027105505162696105,0.0418916045246479,773.05,0.03217100507552512,0.04273207653145303,706.8,0.06354479921069912,0.13232806563451538,0.027105505162696105,0.0418916045246479,0.0,0.0,0.03217100507552512,0.04273207653145303,0.0,0.0,0.06354479921069912,0.13232806563451538,0.0,0.0,811.5,1411.15,0.013174584832000059,0.033312024101738384,1470.6,0.015225503945197607,-0.007953481874545728,1385.3,0.017791942309450432,0.051800276223742746,0.013174584832000059,0.033312024101738384,0.0,0.0,0.015225503945197607,-0.007953481874545728,0.0,0.0,0.017791942309450432,0.051800276223742746,0.0,0.0,1466.85
254,19.765,0.004067985405113609,0.01311873253696225,21.275,-0.001197724466967421,-0.06050124517382668,19.138,-0.02897589479723702,0.0453555419285398,0.004067985405113609,0.01311873253696225,0.0,0.0,-0.001197724466967421,-0.06050124517382668,0.0,0.0,-0.02897589479723702,0.0453555419285398,0.0,0.0,2014-04-14,2014,4,16,19.505,1283.8,0.01792236220471624,0.03347304423841618,1372.9,0.01308714759421563,-0.03362781678746538,1239.8,0.008396736046908885,0.06834739784827489,0.01792236220471624,0.03347304423841618,0.0,0.0,0.01308714759421563,-0.03362781678746538,0.0,0.0,0.008396736046908885,0.06834739784827489,0.0,0.0,1300.3,3.0245,0.0030902779540698338,0.007247602141580033,2.952,0.012684740490559615,0.031510483968185926,3.2,-0.019393845893581535,-0.04915741909926885,0.0030902779540698338,0.007247602141580033,0.0,0.0,0.012684740490559615,0.031510483968185926,0.0,0.0,-0.019393845893581535,-0.04915741909926885,0.0,0.0,2.9875,777.1,0.028542744358000433,0.04331534473944928,773.7,0.03556333067155081,0.04770018539923696,703.6,0.06650718596812587,0.14267437409124273,0.028542744358000433,0.04331534473944928,0.0,0.0,0.03556333067155081,0.04770018539923696,0.0,0.0,0.06650718596812587,0.14267437409124273,0.0,0.0,795.9,1417.45,0.015149801456261228,0.03425776181521308,1469.15,0.02070578581359207,-0.001566757813685387,1377.9,0.021951698368803535,0.06255664342653627,0.015149801456261228,0.03425776181521308,0.0,0.0,0.02070578581359207,-0.001566757813685387,0.0,0.0,0.021951698368803535,0.06255664342653627,0.0,0.0,1442.3
255,19.706,-0.021284306233839024,-0.010252314941663,20.862,-0.02416853208011221,-0.06725847929515945,19.427,-0.0554121521956989,0.00400699190197608,-0.021284306233839024,-0.010252314941663,0.0,0.0,-0.02416853208011221,-0.06725847929515945,0.0,0.0,-0.0554121521956989,0.00400699190197608,0.0,0.0,2014-04-15,2014,4,16,19.648,1280.0,-0.0043357382070154365,0.015734929143611347,1359.0,-0.005372759180041154,-0.04415412809386955,1259.9,-0.012919337915711072,0.031562654340690124,-0.0043357382070154365,0.015734929143611347,0.0,0.0,-0.005372759180041154,-0.04415412809386955,0.0,0.0,-0.012919337915711072,0.031562654340690124,0.0,0.0,1303.5,3.0335,-0.014950444578439345,-0.015280151142586467,2.9515,-0.0074699383599106965,0.012123401559021989,3.187,-0.037664949347744885,-0.06464311817757026,-0.014950444578439345,-0.015280151142586467,0.0,0.0,-0.0074699383599106965,0.012123401559021989,0.0,0.0,-0.037664949347744885,-0.06464311817757026,0.0,0.0,3.0225,782.35,0.0074152882154963256,0.017171339063737415,771.75,0.014611825824702784,0.030812886429535058,702.3,0.044633905738436945,0.12511288664682885,0.0074152882154963256,0.017171339063737415,0.0,0.0,0.014611825824702784,0.030812886429535058,0.0,0.0,0.044633905738436945,0.12511288664682885,0.0,0.0,802.3,1425.55,-0.00288704389509721,0.011681357439729607,1459.4,0.004422856629724503,-0.011786330742055338,1387.1,0.004304473877256923,0.03902382482022008,-0.00288704389509721,0.011681357439729607,0.0,0.0,0.004422856629724503,-0.011786330742055338,0.0,0.0,0.004304473877256923,0.03902382482022008,0.0,0.0,1440.5
256,20.068,-0.011869425420371197,-0.021150954657274634,20.826,-0.013911839494222332,-0.058226654142972276,19.439,-0.04831017463271539,0.010694194584756097,-0.011869425420371197,-0.021150954657274634,0.0,0.0,-0.013911839494222332,-0.058226654142972276,0.0,0.0,-0.04831017463271539,0.010694194584756097,0.0,0.0,2014-04-16,2014,4,16,19.612,1290.8,-0.0028497904927411374,0.009790773195749647,1341.3,-0.0014680434923533307,-0.02858633853448821,1251.2,-0.011255179358229887,0.040949863582509786,-0.0028497904927411374,0.009790773195749647,0.0,0.0,-0.0014680434923533307,-0.02858633853448821,0.0,0.0,-0.011255179358229887,0.040949863582509786,0.0,0.0,1293.9,3.0445,-0.0025773210143006263,-0.007252380559681088,2.987,0.0035879011174013184,0.011814764272838004,3.193,-0.024917727962950147,-0.05487661022583425,-0.0025773210143006263,-0.007252380559681088,0.0,0.0,0.0035879011174013184,0.011814764272838004,0.0,0.0,-0.024917727962950147,-0.05487661022583425,0.0,0.0,3.043,787.8,0.013590626873230868,0.01823835222280481,766.1,0.020315908697170697,0.04616989323683498,701.8,0.05000572255407633,0.13383413961049567,0.013590626873230868,0.01823835222280481,0.0,0.0,0.020315908697170697,0.04616989323683498,0.0,0.0,0.05000572255407633,0.13383413961049567,0.0,0.0,807.1,1437.85,-0.004319017809260469,0.0018413332282295135,1449.8,0.0034979538234325325,-0.006435340342194157,1375.65,0.002152958090068007,0.04606392885152026,-0.004319017809260469,0.0018413332282295135,0.0,0.0,0.0034979538234325325,-0.006435340342194157,0.0,0.0,0.002152958090068007,0.04606392885152026,0.0,0.0,1415.15
257,19.824,-0.012636525797672094,-0.010751701097799984,20.43,-0.013690779708810904,-0.0408627850405439,19.822,-0.049940401259624435,-0.01065080819552992,-0.012636525797672094,-0.010751701097799984,0.0,0.0,-0.013690779708810904,-0.0408627850405439,0.0,0.0,-0.049940401259624435,-0.01065080819552992,0.0,0.0,2014-04-17,2014,4,16,19.4895,1284.6,-0.010953012019197206,0.007213527498215166,1330.5,-0.007457247978182243,-0.027893898095836683,1256.9,-0.019208411484378657,0.029012541391115317,-0.010953012019197206,0.007213527498215166,0.0,0.0,-0.007457247978182243,-0.027893898095836683,0.0,0.0,-0.019208411484378657,0.029012541391115317,0.0,0.0,1291.2,3.027,0.0036543852089543144,0.005271840875252465,2.9285,0.008448337490997212,0.03835352436713411,3.189,-0.01721540389064738,-0.04686351711308654,0.0036543852089543144,0.005271840875252465,0.0,0.0,0.008448337490997212,0.03835352436713411,0.0,0.0,-0.01721540389064738,-0.04686351711308654,0.0,0.0,3.0417500000000004,788.85,0.01725241882806323,0.02287138762686383,772.0,0.024051014468879684,0.044463026305550504,707.3,0.05335869330495825,0.13199267228838252,0.01725241882806323,0.02287138762686383,0.0,0.0,0.024051014468879684,0.044463026305550504,0.0,0.0,0.05335869330495825,0.13199267228838252,0.0,0.0,792.45,1440.0,-0.02035462313525133,-0.017407581043922506,1436.6,-0.013509367874267722,-0.015043678114577389,1383.45,-0.01604276121201837,0.022655153176286084,-0.02035462313525133,-0.017407581043922506,0.0,0.0,-0.013509367874267722,-0.015043678114577389,0.0,0.0,-0.01604276121201837,0.022655153176286084,0.0,0.0,1410.1
258,19.966,-0.016500282121201654,-0.024154967905469806,20.31,-0.017891024892186084,-0.04123751658352955,19.944,-0.0557651555510599,-0.023052487212493058,-0.016500282121201654,-0.024154967905469806,0.0,0.0,-0.017891024892186084,-0.04123751658352955,0.0,0.0,-0.0557651555510599,-0.023052487212493058,0.0,0.0,2014-04-18,2014,4,16,19.367,1303.5,-0.01210120535991101,-0.009480935857872089,1336.0,-0.00782632647293661,-0.03410805658090668,1257.2,-0.02181271786572489,0.026684992592271813,-0.01210120535991101,-0.009480935857872089,0.0,0.0,-0.00782632647293661,-0.03410805658090668,0.0,0.0,-0.02181271786572489,0.026684992592271813,0.0,0.0,1288.5,3.022,0.002592327344135039,0.006514143834873794,2.9505,0.006526552912527773,0.03045836017033511,3.228,-0.01642231510361875,-0.059429742722280944,0.002592327344135039,0.006514143834873794,0.0,0.0,0.006526552912527773,0.03045836017033511,0.0,0.0,-0.01642231510361875,-0.059429742722280944,0.0,0.0,3.0405,790.75,-0.0012800183346338215,0.0021475500926763473,788.75,0.0054980825664146665,0.004679998423011731,709.6,0.032877319026636945,0.1104279812830648,-0.0012800183346338215,0.0021475500926763473,0.0,0.0,0.0054980825664146665,0.004679998423011731,0.0,0.0,0.032877319026636945,0.1104279812830648,0.0,0.0,777.8,1449.05,-0.021228987121660468,-0.027247545438406184,1436.3,-0.016170583832651627,-0.01840973859459269,1376.75,-0.020081389413448968,0.02393497470059349,-0.021228987121660468,-0.027247545438406184,0.0,0.0,-0.016170583832651627,-0.01840973859459269,0.0,0.0,-0.020081389413448968,0.02393497470059349,0.0,0.0,1405.05
259,19.927,-0.019975232694095423,-0.02850500930485213,20.067,-0.022430744387825875,-0.0355060880587858,19.952,-0.06150250412790492,-0.029758802192085845,-0.019975232694095423,-0.02850500930485213,0.0,0.0,-0.022430744387825875,-0.0355060880587858,0.0,0.0,-0.06150250412790492,-0.029758802192085845,0.0,0.0,2014-04-21,2014,4,17,19.376,1298.3,-0.013444336881555078,-0.00757696527378797,1311.2,-0.009047038772814287,-0.017463997337200228,1262.9,-0.024293884652152507,0.02006808744029527,-0.013444336881555078,-0.00757696527378797,0.0,0.0,-0.009047038772814287,-0.017463997337200228,0.0,0.0,-0.024293884652152507,0.02006808744029527,0.0,0.0,1281.1,3.0385,0.002115375115424008,0.0006580029847546636,2.9455,0.004544928575785809,0.03174339359842247,3.237,-0.01556156411643523,-0.06262499936607988,0.002115375115424008,0.0006580029847546636,0.0,0.0,0.004544928575785809,0.03174339359842247,0.0,0.0,-0.01556156411643523,-0.06262499936607988,0.0,0.0,3.047,767.9,-0.021186923255206328,0.012809905385148986,795.35,-0.012047857349310341,-0.02231284762272266,709.6,0.012440133936144904,0.09176799072627706,-0.021186923255206328,0.012809905385148986,0.0,0.0,-0.012047857349310341,-0.02231284762272266,0.0,0.0,0.012440133936144904,0.09176799072627706,0.0,0.0,783.65,1429.25,-0.023135167267131815,-0.017076941820831394,1434.8,-0.018719810568621455,-0.02095257733487828,1384.3,-0.023957536592042392,0.014878292629559954,-0.023135167267131815,-0.017076941820831394,0.0,0.0,-0.018719810568621455,-0.02095257733487828,0.0,0.0,-0.023957536592042392,0.014878292629559954,0.0,0.0,1403.8
260,20.074,-0.01597158665675194,-0.035390258580872094,19.979,-0.020442743535423125,-0.030646535107075303,20.131,-0.060304465651337555,-0.038225728705954816,-0.01597158665675194,-0.035390258580872094,0.0,0.0,-0.020442743535423125,-0.030646535107075303,0.0,0.0,-0.060304465651337555,-0.038225728705954816,0.0,0.0,2014-04-22,2014,4,17,19.454,1309.1,-0.01705765284989628,-0.02162079432366528,1311.4,-0.013640830242395301,-0.023376184967131116,1274.7,-0.03015050321723462,0.005008227073512379,-0.01705765284989628,-0.02162079432366528,0.0,0.0,-0.013640830242395301,-0.023376184967131116,0.0,0.0,-0.03015050321723462,0.005008227073512379,0.0,0.0,1284.6,3.0455,0.004201462301534,0.0004924087091697242,3.0055,0.005995125586182122,0.013713556506492372,3.2255,-0.012269352159127625,-0.05693047698658719,0.004201462301534,0.0004924087091697242,0.0,0.0,0.005995125586182122,0.013713556506492372,0.0,0.0,-0.012269352159127625,-0.05693047698658719,0.0,0.0,3.051,775.85,-0.014675176358202998,0.01000328957058413,789.4,-0.00418951452916523,-0.007310671128669593,715.5,0.018160462063884043,0.0909808931035716,-0.014675176358202998,0.01000328957058413,0.0,0.0,-0.00418951452916523,-0.007310671128669593,0.0,0.0,0.018160462063884043,0.0909808931035716,0.0,0.0,786.0,1441.75,-0.02138252110760614,-0.02667480819920093,1423.35,-0.018926818920997186,-0.013830402791556146,1386.0,-0.025094923765769564,0.0127609445464726,-0.02138252110760614,-0.02667480819920093,0.0,0.0,-0.018926818920997186,-0.013830402791556146,0.0,0.0,-0.025094923765769564,0.0127609445464726,0.0,0.0,1406.45
261,19.786,-0.010266334935863224,-0.01692191245378228,19.78,-0.015600661941533506,-0.016618621747317437,20.172,-0.05558895355391642,-0.036242799767230306,-0.010266334935863224,-0.01692191245378228,0.0,0.0,-0.015600661941533506,-0.016618621747317437,0.0,0.0,-0.05558895355391642,-0.036242799767230306,0.0,0.0,2014-04-23,2014,4,17,19.701,1305.9,-0.012693500054353721,-0.01644507240266959,1303.4,-0.010188462698416615,-0.01452884907458799,1289.8,-0.02734342901219895,-0.00403978175258492,-0.012693500054353721,-0.01644507240266959,0.0,0.0,-0.010188462698416615,-0.01452884907458799,0.0,0.0,-0.02734342901219895,-0.00403978175258492,0.0,0.0,1290.6,3.0315,0.004870906228635595,0.006411859204884257,2.9655,0.005896570580330177,0.02842375343788832,3.2155,-0.009890293548889909,-0.0525134608582482,0.004870906228635595,0.006411859204884257,0.0,0.0,0.005896570580330177,0.02842375343788832,0.0,0.0,-0.009890293548889909,-0.0525134608582482,0.0,0.0,3.1035,782.55,-0.012114615974206953,0.004398974292695277,781.15,-0.0015033223706746456,0.006189599571294513,717.8,0.0193838600296002,0.09076581371569972,-0.012114615974206953,0.004398974292695277,0.0,0.0,-0.0015033223706746456,0.006189599571294513,0.0,0.0,0.0193838600296002,0.09076581371569972,0.0,0.0,802.3,1443.9,-0.016881830825082125,-0.026278986914842383,1415.2,-0.01673500745333447,-0.006202064783244452,1387.35,-0.023474309507381858,0.013673346393952455,-0.016881830825082125,-0.026278986914842383,0.0,0.0,-0.01673500745333447,-0.006202064783244452,0.0,0.0,-0.023474309507381858,0.013673346393952455,0.0,0.0,1413.1
262,20.108,0.004423249710514682,-0.020448349953383568,19.708,-0.0029662576923097273,-0.0003552488047712936,20.357,-0.042334113977293725,-0.03275543720796388,0.004423249710514682,-0.020448349953383568,0.0,0.0,-0.0029662576923097273,-0.0003552488047712936,0.0,0.0,-0.042334113977293725,-0.03275543720796388,0.0,0.0,2014-04-24,2014,4,17,19.704,1320.5,-0.005732799964082089,-0.022903226235447563,1294.7,-0.0053706444412975176,-0.0031717815628623347,1295.0,-0.02261693005024423,-0.0034034686318987865,-0.005732799964082089,-0.022903226235447563,0.0,0.0,-0.0053706444412975176,-0.0031717815628623347,0.0,0.0,-0.02261693005024423,-0.0034034686318987865,0.0,0.0,1300.8,3.0415,0.019892046470368567,0.020179692092947243,2.993,0.02113773758909171,0.0362542780010085,3.2555,0.008157883148719779,-0.047815366823209374,0.019892046470368567,0.020179692092947243,0.0,0.0,0.02113773758909171,0.0362542780010085,0.0,0.0,0.008157883148719779,-0.047815366823209374,0.0,0.0,3.108,792.3,0.00715503903073476,0.012542494788413992,761.0,0.016402642890669037,0.052849244897924426,727.2,0.03796322168919442,0.0982810598963411,0.00715503903073476,0.012542494788413992,0.0,0.0,0.016402642890669037,0.052849244897924426,0.0,0.0,0.03796322168919442,0.0982810598963411,0.0,0.0,811.2,1454.8,-0.00924522095017307,-0.02908256152413346,1403.8,-0.012343013845307053,0.006603027292379408,1404.95,-0.018870435338744378,0.005784157642705441,-0.00924522095017307,-0.02908256152413346,0.0,0.0,-0.012343013845307053,0.006603027292379408,0.0,0.0,-0.018870435338744378,0.005784157642705441,0.0,0.0,1424.15
263,19.962,0.005891764143539982,-0.013008805446157817,19.826,-0.0025052332152983615,-0.006172546792468952,20.411,-0.04149363250196039,-0.03525231039366877,0.005891764143539982,-0.013008805446157817,0.0,0.0,-0.0025052332152983615,-0.006172546792468952,0.0,0.0,-0.04149363250196039,-0.03525231039366877,0.0,0.0,2014-04-25,2014,4,17,19.605,1319.0,0.0035425527999307024,-0.01389441392376854,1294.3,0.002251148169928054,0.0050094513451536555,1300.1,-0.014755301782643537,0.0005382752254230679,0.0035425527999307024,-0.01389441392376854,0.0,0.0,0.002251148169928054,0.0050094513451536555,0.0,0.0,-0.014755301782643537,0.0005382752254230679,0.0,0.0,1299.0,3.0405,0.0191247682914268,0.02195745692737361,3.0395,0.021460129538017587,0.02228640429876088,3.25,0.01052982627003545,-0.044675563836245116,0.0191247682914268,0.02195745692737361,0.0,0.0,0.021460129538017587,0.02228640429876088,0.0,0.0,0.01052982627003545,-0.044675563836245116,0.0,0.0,3.104,806.8,0.017634860258669567,0.005438826756862226,773.7,0.02506180980332334,0.04733043128150993,730.7,0.046913043926422156,0.10451165403974656,0.017634860258669567,0.005438826756862226,0.0,0.0,0.02506180980332334,0.04733043128150993,0.0,0.0,0.046913043926422156,0.10451165403974656,0.0,0.0,800.7,1458.95,0.0009870403468119238,-0.024141854384563722,1411.15,-0.005007977687158769,0.009170169717174666,1414.45,-0.011215874795109148,0.006834381565720757,0.0009870403468119238,-0.024141854384563722,0.0,0.0,-0.005007977687158769,0.009170169717174666,0.0,0.0,-0.011215874795109148,0.006834381565720757,0.0,0.0,1419.35
264,20.026,0.00300629965265678,-0.021246793541316082,19.765,-0.007137183199236651,-0.008128061004353851,21.437,-0.04474512294952998,-0.08933376529470366,0.00300629965265678,-0.021246793541316082,0.0,0.0,-0.007137183199236651,-0.008128061004353851,0.0,0.0,-0.04474512294952998,-0.08933376529470366,0.0,0.0,2014-04-28,2014,4,18,19.538,1327.5,0.004358986206483251,-0.02170273644549432,1283.8,0.0002810248571504421,0.011770307792921859,1318.6,-0.015843040707201637,-0.014975830008599655,0.004358986206483251,-0.02170273644549432,0.0,0.0,0.0002810248571504421,0.011770307792921859,0.0,0.0,-0.015843040707201637,-0.014975830008599655,0.0,0.0,1296.3,3.0465,0.015952927064796073,0.018698211614560242,3.0245,0.018866451599035706,0.025945813756140388,3.2655,0.010292802505354387,-0.05072128803960234,0.015952927064796073,0.018698211614560242,0.0,0.0,0.018866451599035706,0.025945813756140388,0.0,0.0,0.010292802505354387,-0.05072128803960234,0.0,0.0,3.073,811.5,0.005962538959607434,-0.013398041876057682,777.1,0.01054308174192977,0.02991730286339161,736.2,0.03221952629142645,0.08398452413366737,0.005962538959607434,-0.013398041876057682,0.0,0.0,0.01054308174192977,0.02991730286339161,0.0,0.0,0.03221952629142645,0.08398452413366737,0.0,0.0,807.9,1466.85,0.000955118325764557,-0.03291822410786191,1417.45,-0.008450472896170179,0.0013395377073511896,1427.9,-0.014473259492842073,-0.00600581311771781,0.000955118325764557,-0.03291822410786191,0.0,0.0,-0.008450472896170179,0.0013395377073511896,0.0,0.0,-0.014473259492842073,-0.00600581311771781,0.0,0.0,1429.5
265,19.505,-0.0005858658125565077,0.001690444272131062,19.706,-0.010135026196951056,-0.00856187066953203,21.914,-0.04584797550009,-0.11476441475245086,-0.0005858658125565077,0.001690444272131062,0.0,0.0,-0.010135026196951056,-0.00856187066953203,0.0,0.0,-0.04584797550009,-0.11476441475245086,0.0,0.0,2014-04-29,2014,4,18,19.174,1300.3,0.0025876233420812846,-0.0030809544512770005,1280.0,-0.0024270453982621083,0.01265397469233429,1324.4,-0.01749779491319197,-0.021445474067094156,0.0025876233420812846,-0.0030809544512770005,0.0,0.0,-0.0024270453982621083,0.01265397469233429,0.0,0.0,-0.01749779491319197,-0.021445474067094156,0.0,0.0,1295.9,2.9875,0.0031207120663201363,0.028217365890718493,3.0335,0.008180948549238586,0.012937214748131988,3.2845,0.0016332888339080254,-0.06656015020204298,0.0031207120663201363,0.028217365890718493,0.0,0.0,0.008180948549238586,0.012937214748131988,0.0,0.0,0.0016332888339080254,-0.06656015020204298,0.0,0.0,3.0275,795.9,0.013407966401433576,0.014964738673859184,782.35,0.017883934445469075,0.03213607773759664,738.2,0.03937510061193916,0.09022349788976457,0.013407966401433576,0.014964738673859184,0.0,0.0,0.017883934445469075,0.03213607773759664,0.0,0.0,0.03937510061193916,0.09022349788976457,0.0,0.0,812.5,1442.3,0.0089839214469487,-0.008914328827097993,1425.55,-0.001462728222235361,0.002767028612631608,1422.5,-0.007444761710165837,0.004908845761880429,0.0089839214469487,-0.008914328827097993,0.0,0.0,-0.001462728222235361,0.002767028612631608,0.0,0.0,-0.007444761710165837,0.004908845761880429,0.0,0.0,1426.95
